板块,公司全称,英文名称,注册地址,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,B股代码,B股 简 称,B股上市日期,B股总股本,B股流通股本,地      区,省    份,城     市,所属行业,公司网址,未盈利,具有表决权差异安排,具有协议控制架构
创业板,无锡线上线下通讯信息技术股份有限公司,"Wuxi Online Offline Communication Information Technology Co., Ltd.",江苏省无锡市高浪东路999号-8-C1-701,300959,线上线下,2021-03-22,80000000,37175196,,,,0,0,华东,江苏,无锡市,I 信息技术,www.wxxsxx.cn,否,否,否
创业板,深圳通业科技股份有限公司,"Shenzhen Tongye Technology Co., Ltd.",广东省深圳市龙华区观澜街道桂花社区观光路1231号美泰工业园3栋厂房101,300960,通业科技,2021-03-29,102385812,25600000,,,,0,0,华南,广东,深圳市,C 制造业,www.sz-tongye.com.cn,否,否,否
创业板,深水海纳水务集团股份有限公司,"Hynar Water Group Co.,Ltd.",广东省深圳市南山区西丽街道西丽社区打石一路深圳国际创新谷六栋B座19层、A座19层,300961,深水海纳,2021-03-30,177280000,122960469,,,,0,0,华南,广东,深圳市,N 公共环保,www.hainawater.com,否,否,否
创业板,中金辐照股份有限公司,Zhongjin Irradiation Incorporated Company,广东省深圳市罗湖区东晓街道绿景社区布吉路1028号中设广场B栋19层,300962,中金辐照,2021-04-09,264001897,120901959,,,,0,0,华南,广东,深圳市,C 制造业,www.zjfzgroup.com,否,否,否
创业板,上海中洲特种合金材料股份有限公司,"Shanghai Zhongzhou Special Alloy Materials Co., Ltd.",上海市嘉定工业区世盛路580号,300963,中洲特材,2021-04-09,234000000,104029088,,,,0,0,华东,上海,上海市,C 制造业,www.alloy-china.com,否,否,否
创业板,江苏本川智能电路科技股份有限公司,"Jiangsu Allfavor Intelligent Circuits Technology Co., Ltd.",江苏省南京市溧水经济开发区孔家路7号,300964,本川智能,2021-08-05,77298284,32909034,,,,0,0,华东,江苏,南京市,C 制造业,www.allfavorpcb.com,否,否,否
创业板,恒宇信通航空装备（北京）股份有限公司,"Beijing Hengyu Datacom Aviation Equipment co., LTD",北京市顺义区北石槽镇府前西街17号院4号1至6层101内2层201室,300965,恒宇信通,2021-04-02,60000000,16428750,,,,0,0,华北,北京,北京市,C 制造业,www.bjhyxt.cn,否,否,否
创业板,湖北共同药业股份有限公司,"Hubei Goto Biopharm Co.,Ltd.",湖北省宜城市小河镇高坑一组,300966,共同药业,2021-04-09,115277518,59086543,,,,0,0,华中,湖北,襄阳市,C 制造业,www.gotopharm.com,否,否,否
创业板,宁夏晓鸣农牧股份有限公司,"Ningxia Xiaoming Agriculture & Animal Husbandry Co., Ltd.",宁夏回族自治区银川市永宁县黄羊滩沿山公路93公里处向西3公里处,300967,晓鸣股份,2021-04-13,189498611,104553736,,,,0,0,西北,宁夏,银川市,A 农林牧渔,www.nxxmqy.com,否,否,否
创业板,广东格林精密部件股份有限公司,"GUANGDONG GREEN PRECISION COMPONENTS CO., LTD.",广东省惠州市三栋数码工业园,300968,格林精密,2021-04-15,413380000,173125748,,,,0,0,华南,广东,惠州市,C 制造业,www.green-cpc.com,否,否,否
创业板,宁波恒帅股份有限公司,"NINGBO HENGSHUAI Co., LTD.",浙江省宁波市江北区通宁路399号,300969,恒帅股份,2021-04-12,80000000,20000000,,,,0,0,华东,浙江,宁波市,C 制造业,www.motorpump.com,否,否,否
创业板,江苏华绿生物科技股份有限公司,"Jiangsu Chinagreen Biological Technology Co.,Ltd.",江苏省宿迁市泗阳县绿都大道88号,300970,华绿生物,2021-04-12,116700000,68264496,,,,0,0,华东,江苏,宿迁市,A 农林牧渔,www.chinagreenbio.com,否,否,否
创业板,襄阳博亚精工装备股份有限公司,"Xiangyang BOYA Precision Industrial Equipments Co., Ltd.",湖北省襄阳市高新技术产业开发区天籁大道3号,300971,博亚精工,2021-04-15,84000000,54654125,,,,0,0,华中,湖北,襄阳市,C 制造业,www.fboya.com、www.boyamachinery.com,否,否,否
创业板,福建万辰生物科技股份有限公司,"Fujian Wanchen Biotechnology Co.,Ltd",福建省漳州市福建漳浦台湾农民创业园,300972,万辰生物,2021-04-19,153500000,74816000,,,,0,0,华东,福建,漳州市,A 农林牧渔,www.vanchen.com,否,否,否
创业板,立高食品股份有限公司,Ligao Foods Co.Ltd,广东省广州市增城石滩镇工业园平岭工业区,300973,立高食品,2021-04-15,169340000,71045825,,,,0,0,华南,广东,广州市,C 制造业,www.ligaofoods.com,否,否,否
创业板,南京商络电子股份有限公司,Nanjing Sunlord Electronics Corporation LTD.,江苏省南京市鼓楼区湖北路3号,300975,商络电子,2021-04-21,630205774,323899774,,,,0,0,华东,江苏,南京市,F 批发零售,www.jssunlord.com,否,否,否
创业板,东莞市达瑞电子股份有限公司,"Dongguan Tarry Electronics Co., Ltd.",广东省东莞市洪梅镇洪金路48号,300976,达瑞电子,2021-04-19,94451400,37250714,,,,0,0,华南,广东,东莞市,C 制造业,www.dgtarry.com,否,否,否
创业板,深圳瑞捷工程咨询股份有限公司,"Shenzhen Ridge Engineering Consulting Co., Ltd.",广东省深圳市龙岗区坂田街道雅宝路1号A栋A3101、A3103、A3108号,300977,深圳瑞捷,2021-04-20,152766542,38775918,,,,0,0,华南,广东,深圳市,M 科研服务,www.szridge.com,否,否,否
创业板,广东东箭汽车科技股份有限公司,"WINBO-Dongjian Automotive Technology Co., Ltd.",广东省佛山市顺德区乐从镇乐从大道西B333号,300978,东箭科技,2021-04-26,422702739,131876245,,,,0,0,华南,广东,佛山市,C 制造业,www.dongjian.cc,否,否,否
创业板,中山华利实业集团股份有限公司,HUALI INDUSTRIAL GROUP COMPANY LIMITED,广东省中山市火炬开发区世纪一路2号第3栋厂房1楼,300979,华利集团,2021-04-26,1167000000,146077350,,,,0,0,华南,广东,中山市,C 制造业,www.huali-group.com,否,否,否
创业板,湖北祥源新材科技股份有限公司,Hubei Xiangyuan New Material Technology Inc.,湖北省汉川市经济开发区华一村,300980,祥源新材,2021-04-21,108333234,51012084,,,,0,0,华中,湖北,孝感市,C 制造业,www.hbxyxc.com,否,否,否
创业板,中红普林医疗用品股份有限公司,"ZHONGHONG PULIN MEDICAL PRODUCTS CO., LTD.",河北省唐山市滦南经济开发区城西园区,300981,中红医疗,2021-04-27,390007800,122848050,,,,0,0,华北,河北,唐山市,C 制造业,www.zhonghongmedical.com,否,否,否
创业板,苏文电能科技股份有限公司,"Suwen Electric Energy Technology Co.,Ltd.",江苏省武进经济开发区长帆路3号,300982,苏文电能,2021-04-27,205766034,79436394,,,,0,0,华东,江苏,常州市,E 建筑业,www.swdnkj.com,否,否,否
创业板,上海尤安建筑设计股份有限公司,"Shanghai Urban Architecture Design Co.,Ltd.",上海市宝山区一二八纪念路968号1618室,300983,尤安设计,2021-04-20,128000000,32000000,,,,0,0,华东,上海,上海市,M 科研服务,www.uachina.com.cn,否,否,否
创业板,浙江金沃精工股份有限公司,"Zhejiang JW Precision Machinery Co.,Ltd.",浙江省衢州市柯城区航埠镇凤山路19号,300984,金沃股份,2021-06-18,76800290,29722082,,,,0,0,华东,浙江,衢州市,C 制造业,www.qzjianwo.com,否,否,否
创业板,长春致远新能源装备股份有限公司,"Changchun Zhiyuan New Energy Equipment Co., Ltd.",吉林省长春市朝阳经济开发区育民路888号,300985,致远新能,2021-04-29,133333400,36333400,,,,0,0,东北,吉林,长春市,C 制造业,www.zynewenergy.com,否,否,否
创业板,江西志特新材料股份有限公司,Jiangxi GETO New Materials Corporation Limited,江西省抚州市广昌县广昌工业园区,300986,志特新材,2021-04-30,246371152,105480761,,,,0,0,华东,江西,抚州市,C 制造业,www.geto.com.cn,否,否,否
创业板,四川新闻网传媒（集团）股份有限公司,"Sichuan Newsnet Media (Group) Co.,Ltd.",四川省成都高新区世纪城南路599号天府软件园D区5栋2、6层、7栋16层,300987,川网传媒,2021-05-11,173368000,95368000,,,,0,0,西南,四川,成都市,I 信息技术,www.newssc.org,否,否,否
创业板,天津津荣天宇精密机械股份有限公司,Tianjin Jinrong Tianyu Precision Machinery Inc.,天津市华苑产业区（环外）海泰创新四路3号,300988,津荣天宇,2021-05-12,140297357,50435640,,,,0,0,华北,天津,天津市,C 制造业,www.tjjinrong.com,否,否,否
创业板,深圳市蕾奥规划设计咨询股份有限公司,"LAY-OUT Planning Consultants Co.,Ltd.",广东省深圳市福田区莲花街道景华社区景田综合市场A座406,300989,蕾奥规划,2021-05-07,162891000,40500000,,,,0,0,华南,广东,深圳市,M 科研服务,www.lay-out.com.cn,否,否,否
创业板,三河同飞制冷股份有限公司,"Sanhe Tongfei Refrigeration Co.,Ltd.",河北省三河经济开发区崇义路30号,300990,同飞股份,2021-05-12,168480000,42120000,,,,0,0,华北,河北,廊坊市,C 制造业,www.tfzl.com,否,否,否
创业板,深圳市创益通技术股份有限公司,"Shenzhen Chuangyitong Technology Co., Ltd.",广东省深圳市光明区凤凰街道东坑社区长丰工业园第4栋101-501、第11栋、第13栋105,300991,创益通,2021-05-20,144000000,65376000,,,,0,0,华南,广东,深圳市,C 制造业,www.chysz.cn,否,否,否
创业板,浙江泰福泵业股份有限公司,"ZHEJIANG TAIFU PUMP CO., LTD",浙江省台州市温岭市松门镇东南工业园区（海天名苑小区往东800米）,300992,泰福泵业,2021-05-25,90800104,43547729,,,,0,0,华东,浙江,台州市,C 制造业,www.chinataifu.com,否,否,否
创业板,山东玉马遮阳科技股份有限公司,"Shandong Yuma Sun-Shading Technology Corp., Ltd.",山东省寿光市金光西街1966号,300993,玉马遮阳,2021-05-24,308131200,99461700,,,,0,0,华东,山东,潍坊市,C 制造业,www.yuma.cn,否,否,否
创业板,久祺股份有限公司,JOY KIE CORPORATION LIMITED,浙江省杭州市上城区新塘路36、38、46、50、56、58、66号广新大厦16层,300994,久祺股份,2021-08-12,233088000,77856000,,,,0,0,华东,浙江,杭州市,C 制造业,www.joykie.com,否,否,否
创业板,广东奇德新材料股份有限公司,"GUANGDONG KITECH NEW MATERIAL HOLDING CO.,LTD.",广东省江门市江海区东升路135号,300995,奇德新材,2021-05-26,84160000,29110000,,,,0,0,华南,广东,江门市,C 制造业,www.qide.cn,否,否,否
创业板,普联软件股份有限公司,PANSOFT COMPANY LIMITED,山东省济南市高新区舜华路1号齐鲁软件园2号楼（创业广场B座）一层,300996,普联软件,2021-06-03,201284599,119298121,,,,0,0,华东,山东,济南市,I 信息技术,www.pansoft.com,否,否,否
创业板,欢乐家食品集团股份有限公司,"HUANLEJIA Food Group Co., Ltd.",广东省湛江市开发区人民大道中71号欢乐家大厦28层、29层、31层、32层,300997,欢乐家,2021-06-02,450000000,90000000,,,,0,0,华南,广东,湛江市,C 制造业,www.gdhlj.com,否,否,否
创业板,宁波方正汽车模具股份有限公司,"Ningbo Fangzheng Automobile Mould Co., Ltd.",浙江省宁海县梅林街道三省中路1号,300998,宁波方正,2021-06-02,137169230,34998144,,,,0,0,华东,浙江,宁波市,C 制造业,www.fzmould.com,否,否,否
创业板,益海嘉里金龙鱼粮油食品股份有限公司,"Yihai Kerry Arawana Holdings Co., Ltd",上海市中国（上海）自由贸易试验区博成路1379号15层,300999,金龙鱼,2020-10-15,5421591536,542647097,,,,0,0,华东,上海,上海市,C 制造业,www.yihaikerry.net.cn,否,否,否
创业板,上海肇民新材料科技股份有限公司,"Shanghai Hajime Advanced Material Technology Co., Ltd.",上海市金山区金山卫镇秦弯路633号,301000,肇民科技,2021-05-28,172800540,69120540,,,,0,0,华东,上海,上海市,C 制造业,www.hps-sh.com,否,否,否
创业板,上海凯淳实业股份有限公司,"Shanghai Kaytune Industrial Co., Ltd.",上海市金山工业区天工路857号2幢2401室,301001,凯淳股份,2021-05-28,80000000,34400000,,,,0,0,华东,上海,上海市,I 信息技术,www.kaytune.com,否,否,否
创业板,深圳市崧盛电子股份有限公司,"Shenzhen Sosen Electronics Co.,Ltd.",广东省深圳市宝安区沙井街道共和第四工业区A3栋厂房,301002,崧盛股份,2021-06-07,122876229,58250798,,,,0,0,华南,广东,深圳市,C 制造业,www.sosen.com,否,否,否
创业板,江苏博云塑业股份有限公司,"Jiangsu Boiln Plastics Co., Ltd.",江苏省苏州市张家港锦丰镇星火村,301003,江苏博云,2021-06-01,99053333,67556887,,,,0,0,华东,江苏,苏州市,C 制造业,www.boiln.com,否,否,否
创业板,浙江嘉益保温科技股份有限公司,"Zhejiang Cayi Vacuum Container Co., Ltd.",浙江省金华市武义县经济开发区白洋工业区,301004,嘉益股份,2021-06-25,104030000,25000000,,,,0,0,华东,浙江,金华市,C 制造业,www.cayigroup.com,否,否,否
创业板,超捷紧固系统（上海）股份有限公司,"Essence Fastening Systems (Shanghai) Co., Ltd.",上海市嘉定区丰硕路100弄39号,301005,超捷股份,2021-06-01,104163325,44333030,,,,0,0,华东,上海,上海市,C 制造业,www.shchaojie.com.cn,否,否,否
创业板,迈拓仪表股份有限公司,"Meter Instruments Co., Ltd.",江苏省南京江宁滨江经济开发区喜燕路5号,301006,迈拓股份,2021-06-07,139280000,64068625,,,,0,0,华东,江苏,南京市,C 制造业,www.metter.cn,否,否,否
创业板,大连德迈仕精密科技股份有限公司,"Dalian Demaishi Precision Technology Co., Ltd.",辽宁省大连旅顺经济开发区兴发路88号,301007,德迈仕,2021-06-16,153340000,123607750,,,,0,0,东北,辽宁,大连市,C 制造业,www.cdms-china.com,否,否,否
创业板,浙江宏昌电器科技股份有限公司,"Zhejiang Hongchang Electrical Technology Co., Ltd.",浙江省金华市婺城区秋滨街道新宏路788号,301008,宏昌科技,2021-06-11,80000000,24644000,,,,0,0,华东,浙江,金华市,C 制造业,www.hongchang.com.cn,否,否,否
创业板,杭州可靠护理用品股份有限公司,"HANGZHOU COCO HEALTHCARE PRODUCTS CO., LTD.",浙江省杭州市临安区锦城街道（城西工业园）花桥路2号,301009,可靠股份,2021-06-17,271860000,97597585,,,,0,0,华东,浙江,杭州市,C 制造业,www.cocohealthcare.com,否,否,否
创业板,江苏晶雪节能科技股份有限公司,"Jiangsu Jingxue Insulation Technology Co.,Ltd.",江苏省武进经济开发区丰泽路18号,301010,晶雪节能,2021-06-18,108000000,50661720,,,,0,0,华东,江苏,常州市,C 制造业,www.jingxue.com,否,否,否
创业板,广州华立科技股份有限公司,Guangzhou Wahlap Technology Corporation Limited,广东省广州市番禺区石碁镇莲运二横路28号(1-8层）,301011,华立科技,2021-06-17,146692000,78261788,,,,0,0,华南,广东,广州市,C 制造业,www.wahlap.com,否,否,否
创业板,江苏扬电科技股份有限公司,Jiangsu Yangdian Science & Technology Co. Ltd.,江苏省泰州市姜堰经济开发区天目路690号,301012,扬电科技,2021-06-22,142490190,75180000,,,,0,0,华东,江苏,泰州市,C 制造业,www.jsyddq.cn,否,否,否
创业板,深圳市利和兴股份有限公司,"Shenzhen Lihexing Co.,Ltd.",广东省深圳市龙华区龙华街道龙华办事处清湖居委清湖村神径工业区厂房1栋1-4层,301013,利和兴,2021-06-29,233743056,166392174,,,,0,0,华南,广东,深圳市,C 制造业,www.lihexing.com,否,否,否
创业板,青岛百洋医药股份有限公司,Qingdao Baheal Medical INC.,山东省青岛市市北区开封路88号,301015,百洋医药,2021-06-30,525100000,118375000,,,,0,0,华东,山东,青岛市,F 批发零售,www.baheal.cn,否,否,否
创业板,南京雷尔伟新技术股份有限公司,"Nanjing Railway New Technology Co.,Ltd.",江苏省南京市江北新区龙泰路19号,301016,雷尔伟,2021-06-30,120000000,30000000,,,,0,0,华东,江苏,南京市,C 制造业,www.njlew.com.cn,否,否,否
创业板,漱玉平民大药房连锁股份有限公司,"ShuYu Civilian Pharmacy Corp.,Ltd.",山东省济南市历城区山大北路56号,301017,漱玉平民,2021-07-05,405340210,109300210,,,,0,0,华东,山东,济南市,F 批发零售,www.shuyupingmin.com,否,否,否
创业板,广东申菱环境系统股份有限公司,"Guangdong Shenling Environmental Systems Co., Ltd.",广东省佛山市顺德区陈村镇机械装备园兴隆十路8号,301018,申菱环境,2021-07-07,265942012,88407988,,,,0,0,华南,广东,佛山市,C 制造业,www.shenling.com,否,否,否
创业板,宁波色母粒股份有限公司,"Ningbo Color Master Batch CO., LTD.",浙江省宁波市鄞州区潘火街道金辉西路168号,301019,宁波色母,2021-06-28,120000000,57437160,,,,0,0,华东,浙江,宁波市,C 制造业,www.muli.com.cn,否,否,否
创业板,烟台石川密封科技股份有限公司,"Yantai Ishikawa Sealing Technology Co.,Ltd.",山东省烟台市芝罘区APEC科技工业园冰轮路5号,301020,密封科技,2021-07-06,146400000,72921840,,,,0,0,华东,山东,烟台市,C 制造业,www.ytsc.cn,否,否,否
创业板,英诺激光科技股份有限公司,INNO LASER TECHNOLOGY CORPORATION LIMITED.,广东省深圳市南山区西丽街道创智云城大厦（工业区）1标段1栋A座11层01号,301021,英诺激光,2021-07-06,151511482,69961482,,,,0,0,华南,广东,深圳市,C 制造业,www.inno-laser.com,否,否,否
创业板,青岛海泰科模塑科技股份有限公司,"Qingdao Hi-Tech Moulds & Plastics Technology Co., Ltd.",山东省青岛市城阳区棘洪滩街道锦盛二路66号,301022,海泰科,2021-07-02,83200000,40528933,,,,0,0,华东,山东,青岛市,C 制造业,www.hitechmoulds.cn,否,否,否
